Annee,Tour,Code Departement,Libelle Departement,Circonscription,Inscrits,Votants,Exprimes,Blancs et nuls,Voix_x,Nuance,Positionnement,Pauvreté,carbone,Production brute d’électricité primaire (GWH),Production brute d’électricité primaire renouvelable (GWH),Production brute d’électricité nucléaire (GWH),Prix gaz fr,Prix electricite fr,Taux inflation,Smic,Revenu salarial annuel moyen,CPSO,Femmes,Hommes,Popu,Taux chomage,Age Median FR,Age Moyen Fr,Entreprises,Evolution Emploi total,Evolution Emploi salarié privé,Evolution Emploi salarié public,Evolution Emploi non salarié,Crimes pn,Crimes gendarmes,President,Voix_y,Is_President
1973,1,41,LOIR-ET-CHER,2,56840,46982,45914,1068.0,5780,REFRAD,Centre droit,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,1,41,LOIR-ET-CHER,2,56840,46982,45914,1068.0,8250,COM,Gauche,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,1,41,LOIR-ET-CHER,2,56840,46982,45914,1068.0,10634,SOC,Gauche,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,1,41,LOIR-ET-CHER,2,56840,46982,45914,1068.0,18517,UDRURP,Centre droit,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,1,41,LOIR-ET-CHER,3,50646,41854,40684,1170.0,0,PSU,Extreme gauche,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,1,41,LOIR-ET-CHER,3,50646,41854,40684,1170.0,0,LO,Centre droit,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,1,41,LOIR-ET-CHER,3,50646,41854,40684,1170.0,0,LCR,Centre gauche,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,1,41,LOIR-ET-CHER,3,50646,41854,40684,1170.0,0,OCI,Centre droit,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,1,41,LOIR-ET-CHER,3,50646,41854,40684,1170.0,0,MRG,Gauche,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,1,41,LOIR-ET-CHER,3,50646,41854,40684,1170.0,0,DVG,Gauche,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,1,41,LOIR-ET-CHER,3,50646,41854,40684,1170.0,0,REFRAD,Centre droit,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,1,41,LOIR-ET-CHER,3,50646,41854,40684,1170.0,0,DVD,Droite,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,1,41,LOIR-ET-CHER,3,50646,41854,40684,1170.0,0,UDRURP,Centre droit,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,1,41,LOIR-ET-CHER,3,50646,41854,40684,1170.0,0,RIURP,Centre droit,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,1,41,LOIR-ET-CHER,3,50646,41854,40684,1170.0,0,DIVURP,Non classes,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,1,41,LOIR-ET-CHER,3,50646,41854,40684,1170.0,0,UDR,Droite,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,1,41,LOIR-ET-CHER,3,50646,41854,40684,1170.0,0,RI,Centre,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,1,41,LOIR-ET-CHER,3,50646,41854,40684,1170.0,0,CDP,Non classes,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,1,41,LOIR-ET-CHER,3,50646,41854,40684,1170.0,0,DIVGAULL,Non classes,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,1,41,LOIR-ET-CHER,3,50646,41854,40684,1170.0,0,EXD,Extreme droite,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,1,41,LOIR-ET-CHER,3,50646,41854,40684,1170.0,6790,COM,Gauche,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,1,41,LOIR-ET-CHER,3,50646,41854,40684,1170.0,9037,DIVREF,Non classes,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,1,41,LOIR-ET-CHER,3,50646,41854,40684,1170.0,11707,SOC,Gauche,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,1,41,LOIR-ET-CHER,3,50646,41854,40684,1170.0,13150,CDPURP,Centre droit,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,1,42,LOIRE,1,52904,38907,38361,546.0,0,LCR,Centre gauche,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,1,42,LOIRE,1,52904,38907,38361,546.0,0,OCI,Centre droit,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,1,42,LOIRE,1,52904,38907,38361,546.0,0,MRG,Gauche,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,1,42,LOIRE,1,52904,38907,38361,546.0,0,DVG,Gauche,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,1,42,LOIRE,1,52904,38907,38361,546.0,0,DIVREF,Non classes,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,1,42,LOIRE,1,52904,38907,38361,546.0,0,DVD,Droite,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,1,42,LOIRE,1,52904,38907,38361,546.0,0,RIURP,Centre droit,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,1,42,LOIRE,1,52904,38907,38361,546.0,0,CDPURP,Centre droit,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,1,42,LOIRE,1,52904,38907,38361,546.0,0,DIVURP,Non classes,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,1,42,LOIRE,1,52904,38907,38361,546.0,0,UDR,Droite,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,1,42,LOIRE,1,52904,38907,38361,546.0,0,RI,Centre,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,1,42,LOIRE,1,52904,38907,38361,546.0,0,CDP,Non classes,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,1,42,LOIRE,1,52904,38907,38361,546.0,0,DIVGAULL,Non classes,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,1,42,LOIRE,1,52904,38907,38361,546.0,673,LO,Centre droit,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,1,42,LOIRE,1,52904,38907,38361,546.0,1003,EXD,Extreme droite,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,1,42,LOIRE,1,52904,38907,38361,546.0,1724,PSU,Extreme gauche,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,1,42,LOIRE,1,52904,38907,38361,546.0,4628,SOC,Gauche,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,1,42,LOIRE,1,52904,38907,38361,546.0,4923,UDRURP,Centre droit,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,1,42,LOIRE,1,52904,38907,38361,546.0,8695,COM,Gauche,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,1,42,LOIRE,1,52904,38907,38361,546.0,16715,REFRAD,Centre droit,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,1,42,LOIRE,2,73254,53262,52457,805.0,0,LO,Centre droit,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,1,42,LOIRE,2,73254,53262,52457,805.0,0,MRG,Gauche,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,1,42,LOIRE,2,73254,53262,52457,805.0,0,DVG,Gauche,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,1,42,LOIRE,2,73254,53262,52457,805.0,0,REFRAD,Centre droit,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,1,42,LOIRE,2,73254,53262,52457,805.0,0,RIURP,Centre droit,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,1,42,LOIRE,2,73254,53262,52457,805.0,0,CDPURP,Centre droit,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,1,42,LOIRE,2,73254,53262,52457,805.0,0,DIVURP,Non classes,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,1,42,LOIRE,2,73254,53262,52457,805.0,0,UDR,Droite,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,1,42,LOIRE,2,73254,53262,52457,805.0,0,RI,Centre,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,1,42,LOIRE,2,73254,53262,52457,805.0,0,CDP,Non classes,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,1,42,LOIRE,2,73254,53262,52457,805.0,0,DIVGAULL,Non classes,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,1,42,LOIRE,2,73254,53262,52457,805.0,345,OCI,Centre droit,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,1,42,LOIRE,2,73254,53262,52457,805.0,563,LCR,Centre gauche,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,1,42,LOIRE,2,73254,53262,52457,805.0,1152,EXD,Extreme droite,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,1,42,LOIRE,2,73254,53262,52457,805.0,1254,DVD,Droite,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,1,42,LOIRE,2,73254,53262,52457,805.0,2537,PSU,Extreme gauche,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,1,42,LOIRE,2,73254,53262,52457,805.0,7347,DIVREF,Non classes,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,1,42,LOIRE,2,73254,53262,52457,805.0,9231,SOC,Gauche,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,1,42,LOIRE,2,73254,53262,52457,805.0,10800,COM,Gauche,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,1,42,LOIRE,2,73254,53262,52457,805.0,19228,UDRURP,Centre droit,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,1,42,LOIRE,3,66641,52429,51002,1427.0,0,LCR,Centre gauche,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,1,42,LOIRE,3,66641,52429,51002,1427.0,0,OCI,Centre droit,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,1,42,LOIRE,3,66641,52429,51002,1427.0,0,MRG,Gauche,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,1,42,LOIRE,3,66641,52429,51002,1427.0,0,DVG,Gauche,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,1,42,LOIRE,3,66641,52429,51002,1427.0,0,REFRAD,Centre droit,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,1,42,LOIRE,3,66641,52429,51002,1427.0,0,DIVREF,Non classes,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,1,42,LOIRE,3,66641,52429,51002,1427.0,0,CDPURP,Centre droit,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,1,42,LOIRE,3,66641,52429,51002,1427.0,0,DIVURP,Non classes,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,1,42,LOIRE,3,66641,52429,51002,1427.0,0,UDR,Droite,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,1,42,LOIRE,3,66641,52429,51002,1427.0,0,RI,Centre,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,1,42,LOIRE,3,66641,52429,51002,1427.0,0,CDP,Non classes,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,1,42,LOIRE,3,66641,52429,51002,1427.0,0,DIVGAULL,Non classes,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,1,42,LOIRE,3,66641,52429,51002,1427.0,1181,EXD,Extreme droite,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,1,42,LOIRE,3,66641,52429,51002,1427.0,1326,LO,Centre droit,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,1,42,LOIRE,3,66641,52429,51002,1427.0,2633,PSU,Extreme gauche,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,1,42,LOIRE,3,66641,52429,51002,1427.0,6048,RIURP,Centre droit,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,1,42,LOIRE,3,66641,52429,51002,1427.0,8746,COM,Gauche,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,1,42,LOIRE,3,66641,52429,51002,1427.0,9028,UDRURP,Centre droit,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,1,42,LOIRE,3,66641,52429,51002,1427.0,9441,SOC,Gauche,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,1,42,LOIRE,3,66641,52429,51002,1427.0,12599,DVD,Droite,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,1,42,LOIRE,4,53557,42019,40809,1210.0,0,LCR,Centre gauche,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,1,42,LOIRE,4,53557,42019,40809,1210.0,0,OCI,Centre droit,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,1,42,LOIRE,4,53557,42019,40809,1210.0,0,MRG,Gauche,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,1,42,LOIRE,4,53557,42019,40809,1210.0,0,DVG,Gauche,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,1,42,LOIRE,4,53557,42019,40809,1210.0,0,REFRAD,Centre droit,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,1,42,LOIRE,4,53557,42019,40809,1210.0,0,UDRURP,Centre droit,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,1,42,LOIRE,4,53557,42019,40809,1210.0,0,RIURP,Centre droit,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,1,42,LOIRE,4,53557,42019,40809,1210.0,0,DIVURP,Non classes,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,1,42,LOIRE,4,53557,42019,40809,1210.0,0,UDR,Droite,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,1,42,LOIRE,4,53557,42019,40809,1210.0,0,RI,Centre,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,1,42,LOIRE,4,53557,42019,40809,1210.0,0,CDP,Non classes,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,1,42,LOIRE,4,53557,42019,40809,1210.0,0,DIVGAULL,Non classes,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,1,42,LOIRE,4,53557,42019,40809,1210.0,783,LO,Centre droit,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,1,42,LOIRE,4,53557,42019,40809,1210.0,1012,EXD,Extreme droite,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,1,42,LOIRE,4,53557,42019,40809,1210.0,1688,PSU,Extreme gauche,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,1,42,LOIRE,4,53557,42019,40809,1210.0,1811,DVD,Droite,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,1,42,LOIRE,4,53557,42019,40809,1210.0,3188,DIVREF,Non classes,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,1,42,LOIRE,4,53557,42019,40809,1210.0,5324,SOC,Gauche,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,1,42,LOIRE,4,53557,42019,40809,1210.0,11713,CDPURP,Centre droit,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,1,42,LOIRE,4,53557,42019,40809,1210.0,15290,COM,Gauche,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,1,42,LOIRE,5,62708,48247,47314,933.0,0,PSU,Extreme gauche,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,1,42,LOIRE,5,62708,48247,47314,933.0,0,LCR,Centre gauche,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,1,42,LOIRE,5,62708,48247,47314,933.0,0,OCI,Centre droit,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,1,42,LOIRE,5,62708,48247,47314,933.0,0,MRG,Gauche,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,1,42,LOIRE,5,62708,48247,47314,933.0,0,DVG,Gauche,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,1,42,LOIRE,5,62708,48247,47314,933.0,0,REFRAD,Centre droit,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,1,42,LOIRE,5,62708,48247,47314,933.0,0,DVD,Droite,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,1,42,LOIRE,5,62708,48247,47314,933.0,0,RIURP,Centre droit,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,1,42,LOIRE,5,62708,48247,47314,933.0,0,CDPURP,Centre droit,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,1,42,LOIRE,5,62708,48247,47314,933.0,0,DIVURP,Non classes,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,1,42,LOIRE,5,62708,48247,47314,933.0,0,UDR,Droite,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,1,42,LOIRE,5,62708,48247,47314,933.0,0,RI,Centre,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,1,42,LOIRE,5,62708,48247,47314,933.0,0,CDP,Non classes,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,1,42,LOIRE,5,62708,48247,47314,933.0,0,DIVGAULL,Non classes,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,1,42,LOIRE,5,62708,48247,47314,933.0,775,EXD,Extreme droite,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,1,42,LOIRE,5,62708,48247,47314,933.0,1119,LO,Centre droit,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,1,42,LOIRE,5,62708,48247,47314,933.0,8470,DIVREF,Non classes,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,1,42,LOIRE,5,62708,48247,47314,933.0,8751,SOC,Gauche,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,1,42,LOIRE,5,62708,48247,47314,933.0,9719,COM,Gauche,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,1,42,LOIRE,5,62708,48247,47314,933.0,18480,UDRURP,Centre droit,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,1,42,LOIRE,6,47842,38041,36860,1181.0,0,PSU,Extreme gauche,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,1,42,LOIRE,6,47842,38041,36860,1181.0,0,LO,Centre droit,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,1,42,LOIRE,6,47842,38041,36860,1181.0,0,LCR,Centre gauche,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,1,42,LOIRE,6,47842,38041,36860,1181.0,0,OCI,Centre droit,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,1,42,LOIRE,6,47842,38041,36860,1181.0,0,MRG,Gauche,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,1,42,LOIRE,6,47842,38041,36860,1181.0,0,DVG,Gauche,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,1,42,LOIRE,6,47842,38041,36860,1181.0,0,REFRAD,Centre droit,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,1,42,LOIRE,6,47842,38041,36860,1181.0,0,RIURP,Centre droit,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,1,42,LOIRE,6,47842,38041,36860,1181.0,0,CDPURP,Centre droit,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,1,42,LOIRE,6,47842,38041,36860,1181.0,0,DIVURP,Non classes,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,1,42,LOIRE,6,47842,38041,36860,1181.0,0,UDR,Droite,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,1,42,LOIRE,6,47842,38041,36860,1181.0,0,RI,Centre,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,1,42,LOIRE,6,47842,38041,36860,1181.0,0,CDP,Non classes,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,1,42,LOIRE,6,47842,38041,36860,1181.0,0,DIVGAULL,Non classes,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,1,42,LOIRE,6,47842,38041,36860,1181.0,258,EXD,Extreme droite,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,1,42,LOIRE,6,47842,38041,36860,1181.0,4290,DVD,Droite,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,1,42,LOIRE,6,47842,38041,36860,1181.0,4942,COM,Gauche,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,1,42,LOIRE,6,47842,38041,36860,1181.0,5934,DIVREF,Non classes,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,1,42,LOIRE,6,47842,38041,36860,1181.0,8473,SOC,Gauche,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,1,42,LOIRE,6,47842,38041,36860,1181.0,12963,UDRURP,Centre droit,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,1,42,LOIRE,7,65193,51141,49684,1457.0,0,LO,Centre droit,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,1,42,LOIRE,7,65193,51141,49684,1457.0,0,LCR,Centre gauche,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,1,42,LOIRE,7,65193,51141,49684,1457.0,0,OCI,Centre droit,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,1,42,LOIRE,7,65193,51141,49684,1457.0,0,SOC,Gauche,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,1,42,LOIRE,7,65193,51141,49684,1457.0,0,DVG,Gauche,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,1,42,LOIRE,7,65193,51141,49684,1457.0,0,REFRAD,Centre droit,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,1,42,LOIRE,7,65193,51141,49684,1457.0,0,UDRURP,Centre droit,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,1,42,LOIRE,7,65193,51141,49684,1457.0,0,CDPURP,Centre droit,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,1,42,LOIRE,7,65193,51141,49684,1457.0,0,DIVURP,Non classes,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,1,42,LOIRE,7,65193,51141,49684,1457.0,0,UDR,Droite,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,1,42,LOIRE,7,65193,51141,49684,1457.0,0,RI,Centre,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,1,42,LOIRE,7,65193,51141,49684,1457.0,0,CDP,Non classes,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,1,42,LOIRE,7,65193,51141,49684,1457.0,0,DIVGAULL,Non classes,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,1,42,LOIRE,7,65193,51141,49684,1457.0,1102,EXD,Extreme droite,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,1,42,LOIRE,7,65193,51141,49684,1457.0,3115,PSU,Extreme gauche,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,1,42,LOIRE,7,65193,51141,49684,1457.0,4577,DIVREF,Non classes,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,1,42,LOIRE,7,65193,51141,49684,1457.0,6626,COM,Gauche,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,1,42,LOIRE,7,65193,51141,49684,1457.0,8237,MRG,Gauche,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,1,42,LOIRE,7,65193,51141,49684,1457.0,11256,DVD,Droite,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,1,42,LOIRE,7,65193,51141,49684,1457.0,14771,RIURP,Centre droit,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,1,43,HAUTE-LOIRE,1,70882,55780,54450,1330.0,0,PSU,Extreme gauche,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
1973,1,43,HAUTE-LOIRE,1,70882,55780,54450,1330.0,0,LO,Centre droit,,,62882.0,48131.0,14751.0,,,,,,,,,,,,,,,,,,,,,,False
